Year,Time period,Commodity,Statistic type,Unit,Value
1981,Yr Jan-Dec,Pork,Beginning stocks,"Million lbs, CWE",431.393
1981,Yr Jan-Dec,Pork,Commercial production,"Million lbs, CWE",15717
1981,Yr Jan-Dec,Pork,Ending stocks,"Million lbs, CWE",335.538
1981,Yr Jan-Dec,Pork,Exports,"Million lbs, CWE",307.055
1981,Yr Jan-Dec,Pork,Farm production,"Million lbs, CWE",156
1981,Yr Jan-Dec,Pork,Imports,"Million lbs, CWE",541.5
1981,Yr Jan-Dec,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,50.36926679
1981,Yr Jan-Dec,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,70.44652698
1981,Yr Jan-Dec,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,54.66650493
1981,Yr Jan-Dec,Pork,Total disappearance,"Million lbs, CWE",16203.3
1981,Yr Jan-Dec,Pork,Total production,"Million lbs, CWE",15873
1981,Yr Jan-Dec,Pork,Total supply,"Million lbs, CWE",16845.893
1981,Yr Jan-Dec,Total poultry,Beginning stocks,Million LBS,334.462
1981,Yr Jan-Dec,Total poultry,Ending stocks,Million LBS,387.515
1981,Yr Jan-Dec,Total poultry,Exports,Million LBS,825.707
1981,Yr Jan-Dec,Total poultry,Federally inspected production,Million LBS,14973.068
1981,Yr Jan-Dec,Total poultry,Net ready-to-cook production,Million LBS,15057.25084
1981,Yr Jan-Dec,Total poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,42.51626889
1981,Yr Jan-Dec,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,61.63891247
1981,Yr Jan-Dec,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,60.04020648
1981,Yr Jan-Dec,Total poultry,Total disappearance,Million LBS,14178.49084
1981,Yr Jan-Dec,Total poultry,Total supply,Million LBS,15391.71284
1981,Yr Jan-Dec,Total red meat,Beginning stocks,"Million lbs, CWE",882.39724
1981,Yr Jan-Dec,Total red meat,Commercial production,"Million lbs, CWE",38673
1981,Yr Jan-Dec,Total red meat,Ending stocks,"Million lbs, CWE",690.86608
1981,Yr Jan-Dec,Total red meat,Exports,"Million lbs, CWE",527.199
1981,Yr Jan-Dec,Total red meat,Farm production,"Million lbs, CWE",362
1981,Yr Jan-Dec,Total red meat,Imports,"Million lbs, CWE",2333.8
1981,Yr Jan-Dec,Total red meat,"Per capita disappearance, boneless retail weight",(LBS) Pounds,125.6305854
1981,Yr Jan-Dec,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,178.3983295
1981,Yr Jan-Dec,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,134.9657002
1981,Yr Jan-Dec,Total red meat,Total disappearance,"Million lbs, CWE",41033.13216
1981,Yr Jan-Dec,Total red meat,Total production,"Million lbs, CWE",39035
1981,Yr Jan-Dec,Total red meat,Total supply,"Million lbs, CWE",42251.19724
1981,Yr Jan-Dec,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",1216.85924
1981,Yr Jan-Dec,Total red meat and poultry,Commercial production,"Million lbs, CWE",53730.25084
1981,Yr Jan-Dec,Total red meat and poultry,Exports,"Million lbs, CWE",1352.906
1981,Yr Jan-Dec,Total red meat and poultry,Imports,"Million lbs, CWE",2333.8
1981,Yr Jan-Dec,Total red meat and poultry,Other production,"Million lbs, CWE",362
1981,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,240.0372419
1981,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,195.0059067
1981,Yr Jan-Dec,Total red meat and poultry,Total production,"Million lbs, CWE",54092.25084
1981,Yr Jan-Dec,Total red meat and poultry,Total supply,"Million lbs, CWE",57642.91008
1981,Yr Jan-Dec,Turkeys,Beginning stocks,Million LBS,197.983
1981,Yr Jan-Dec,Turkeys,Condemnations,Million LBS,5.529
1981,Yr Jan-Dec,Turkeys,Ending stocks,Million LBS,238.433
1981,Yr Jan-Dec,Turkeys,Exports,Million LBS,62.984
1981,Yr Jan-Dec,Turkeys,Federally inspected production,Million LBS,2509.074
1981,Yr Jan-Dec,Turkeys,Net ready-to-cook production,Million LBS,2536.4454
1981,Yr Jan-Dec,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,8.356556414
1981,Yr Jan-Dec,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,10.57791951
1981,Yr Jan-Dec,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,10.57791951
1981,Yr Jan-Dec,Turkeys,Total disappearance,Million LBS,2433.0114
1981,Yr Jan-Dec,Turkeys,Total supply,Million LBS,2734.4284
1981,Yr Jan-Dec,U.S. population,Population,Million,230.008
1981,Yr Jan-Dec,Veal,Beginning stocks,"Million lbs, CWE",9.37
1981,Yr Jan-Dec,Veal,Commercial production,"Million lbs, CWE",414
1981,Yr Jan-Dec,Veal,Ending stocks,"Million lbs, CWE",9.325
1981,Yr Jan-Dec,Veal,Exports,"Million lbs, CWE",1.796
1981,Yr Jan-Dec,Veal,Farm production,"Million lbs, CWE",21
1981,Yr Jan-Dec,Veal,Imports,"Million lbs, CWE",18.2
1981,Yr Jan-Dec,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.344483204
1981,Yr Jan-Dec,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,1.962749203
1981,Yr Jan-Dec,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,1.629081838
1981,Yr Jan-Dec,Veal,Total disappearance,"Million lbs, CWE",451.449
1981,Yr Jan-Dec,Veal,Total production,"Million lbs, CWE",435
1981,Yr Jan-Dec,Veal,Total supply,"Million lbs, CWE",462.57
1982,Yr Jan-Dec,Beef,Beginning stocks,"Million lbs, CWE",335.46308
1982,Yr Jan-Dec,Beef,Commercial production,"Million lbs, CWE",22366
1982,Yr Jan-Dec,Beef,Ending stocks,"Million lbs, CWE",387.99192
1982,Yr Jan-Dec,Beef,Exports,"Million lbs, CWE",249.744
1982,Yr Jan-Dec,Beef,Farm production,"Million lbs, CWE",170
1982,Yr Jan-Dec,Beef,Imports,"Million lbs, CWE",1939.4
1982,Yr Jan-Dec,Beef,"Per capita disappearance, boneless retail weight",(LBS) Pounds,72.65939134
1982,Yr Jan-Dec,Beef,"Per capita disappearance, carcass weight",(LBS) Pounds,104.0965492
1982,Yr Jan-Dec,Beef,"Per capita disappearance, retail weight",(LBS) Pounds,77.0314464
1982,Yr Jan-Dec,Beef,Total disappearance,"Million lbs, CWE",24173.12716
1982,Yr Jan-Dec,Beef,Total production,"Million lbs, CWE",22536
1982,Yr Jan-Dec,Beef,Total supply,"Million lbs, CWE",24810.86308
1982,Yr Jan-Dec,"Chickens, Broilers",Beginning stocks,Million LBS,120
1982,Yr Jan-Dec,"Chickens, Broilers",Condemnations,Million LBS,88.909
1982,Yr Jan-Dec,"Chickens, Broilers",Ending stocks,Million LBS,117
1982,Yr Jan-Dec,"Chickens, Broilers",Exports,Million LBS,501.009
1982,Yr Jan-Dec,"Chickens, Broilers",Federally inspected production,Million LBS,12039.012
1982,Yr Jan-Dec,"Chickens, Broilers",Net ready-to-cook production,Million LBS,11995.69304
1982,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, boneless retail weight",(LBS) Pounds,32.57915079
1982,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, carcass weight",(LBS) Pounds,49.51238722
1982,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, retail weight",(LBS) Pounds,47.03676786
1982,Yr Jan-Dec,"Chickens, Broilers",Total disappearance,Million LBS,11497.68404
1982,Yr Jan-Dec,"Chickens, Broilers",Total supply,Million LBS,12115.69304
1982,Yr Jan-Dec,Lamb and mutton,Beginning stocks,"Million lbs, CWE",10.54
1982,Yr Jan-Dec,Lamb and mutton,Commercial production,"Million lbs, CWE",356
1982,Yr Jan-Dec,Lamb and mutton,Ending stocks,"Million lbs, CWE",8.653
1982,Yr Jan-Dec,Lamb and mutton,Exports,"Million lbs, CWE",1.724
1982,Yr Jan-Dec,Lamb and mutton,Farm production,"Million lbs, CWE",9
1982,Yr Jan-Dec,Lamb and mutton,Imports,"Million lbs, CWE",21
1982,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.094208413
1982,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,1.662930719
1982,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,1.48000834
1982,Yr Jan-Dec,Lamb and mutton,Total disappearance,"Million lbs, CWE",386.163
1982,Yr Jan-Dec,Lamb and mutton,Total production,"Million lbs, CWE",365
1982,Yr Jan-Dec,Lamb and mutton,Total supply,"Million lbs, CWE",396.54
1982,Yr Jan-Dec,Pork,Beginning stocks,"Million lbs, CWE",335.538
1982,Yr Jan-Dec,Pork,Commercial production,"Million lbs, CWE",14121
1982,Yr Jan-Dec,Pork,Ending stocks,"Million lbs, CWE",283.675
1982,Yr Jan-Dec,Pork,Exports,"Million lbs, CWE",214.289
1982,Yr Jan-Dec,Pork,Farm production,"Million lbs, CWE",108
1982,Yr Jan-Dec,Pork,Imports,"Million lbs, CWE",612.4
1982,Yr Jan-Dec,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,45.32296915
1982,Yr Jan-Dec,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,63.2119514
1982,Yr Jan-Dec,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,49.11568623
1982,Yr Jan-Dec,Pork,Total disappearance,"Million lbs, CWE",14678.974
1982,Yr Jan-Dec,Pork,Total production,"Million lbs, CWE",14229
1982,Yr Jan-Dec,Pork,Total supply,"Million lbs, CWE",15176.938
1982,Yr Jan-Dec,Total poultry,Beginning stocks,Million LBS,387.515
1982,Yr Jan-Dec,Total poultry,Ending stocks,Million LBS,338.959
1982,Yr Jan-Dec,Total poultry,Exports,Million LBS,575.486
1982,Yr Jan-Dec,Total poultry,Federally inspected production,Million LBS,15053.506
1982,Yr Jan-Dec,Total poultry,Net ready-to-cook production,Million LBS,15088.93408
1982,Yr Jan-Dec,Total poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,42.65680965
1982,Yr Jan-Dec,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,62.70644454
1982,Yr Jan-Dec,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,60.23082369
1982,Yr Jan-Dec,Total poultry,Total disappearance,Million LBS,14562.00408
1982,Yr Jan-Dec,Total poultry,Total supply,Million LBS,15476.44908
1982,Yr Jan-Dec,Total red meat,Beginning stocks,"Million lbs, CWE",690.86608
1982,Yr Jan-Dec,Total red meat,Commercial production,"Million lbs, CWE",37266
1982,Yr Jan-Dec,Total red meat,Ending stocks,"Million lbs, CWE",687.68192
1982,Yr Jan-Dec,Total red meat,Exports,"Million lbs, CWE",467.6327
1982,Yr Jan-Dec,Total red meat,Farm production,"Million lbs, CWE",312
1982,Yr Jan-Dec,Total red meat,Imports,"Million lbs, CWE",2591.6
1982,Yr Jan-Dec,Total red meat,"Per capita disappearance, boneless retail weight",(LBS) Pounds,120.4537978
1982,Yr Jan-Dec,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,170.9819845
1982,Yr Jan-Dec,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,129.2959001
1982,Yr Jan-Dec,Total red meat,Total disappearance,"Million lbs, CWE",39705.15146
1982,Yr Jan-Dec,Total red meat,Total production,"Million lbs, CWE",37578
1982,Yr Jan-Dec,Total red meat,Total supply,"Million lbs, CWE",40860.46608
1982,Yr Jan-Dec,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",1078.38108
1982,Yr Jan-Dec,Total red meat and poultry,Commercial production,"Million lbs, CWE",52354.93408
1982,Yr Jan-Dec,Total red meat and poultry,Exports,"Million lbs, CWE",1043.1187
1982,Yr Jan-Dec,Total red meat and poultry,Imports,"Million lbs, CWE",2591.6
1982,Yr Jan-Dec,Total red meat and poultry,Other production,"Million lbs, CWE",312
1982,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,233.688429
1982,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,189.5267238
1982,Yr Jan-Dec,Total red meat and poultry,Total production,"Million lbs, CWE",52666.93408
1982,Yr Jan-Dec,Total red meat and poultry,Total supply,"Million lbs, CWE",56336.91516
1982,Yr Jan-Dec,Turkeys,Beginning stocks,Million LBS,238.433
1982,Yr Jan-Dec,Turkeys,Condemnations,Million LBS,8.801
1982,Yr Jan-Dec,Turkeys,Ending stocks,Million LBS,203.906
1982,Yr Jan-Dec,Turkeys,Exports,Million LBS,51.025
1982,Yr Jan-Dec,Turkeys,Federally inspected production,Million LBS,2458.86
1982,Yr Jan-Dec,Turkeys,Net ready-to-cook production,Million LBS,2472.399004
1982,Yr Jan-Dec,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,8.354903617
1982,Yr Jan-Dec,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,10.57582736
1982,Yr Jan-Dec,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,10.57582736
1982,Yr Jan-Dec,Turkeys,Total disappearance,Million LBS,2455.901004
1982,Yr Jan-Dec,Turkeys,Total supply,Million LBS,2710.832004
1982,Yr Jan-Dec,U.S. population,Population,Million,232.218
1982,Yr Jan-Dec,Veal,Beginning stocks,"Million lbs, CWE",9.325
1982,Yr Jan-Dec,Veal,Commercial production,"Million lbs, CWE",423
1982,Yr Jan-Dec,Veal,Ending stocks,"Million lbs, CWE",7.362
1982,Yr Jan-Dec,Veal,Exports,"Million lbs, CWE",1.8757
1982,Yr Jan-Dec,Veal,Farm production,"Million lbs, CWE",25
1982,Yr Jan-Dec,Veal,Imports,"Million lbs, CWE",18.8
1982,Yr Jan-Dec,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.377228903
1982,Yr Jan-Dec,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,2.010553143
1982,Yr Jan-Dec,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,1.668759109
1982,Yr Jan-Dec,Veal,Total disappearance,"Million lbs, CWE",466.8873
1982,Yr Jan-Dec,Veal,Total production,"Million lbs, CWE",448
1982,Yr Jan-Dec,Veal,Total supply,"Million lbs, CWE",476.125
1983,Yr Jan-Dec,Beef,Beginning stocks,"Million lbs, CWE",387.99192
1983,Yr Jan-Dec,Beef,Commercial production,"Million lbs, CWE",23060
1983,Yr Jan-Dec,Beef,Ending stocks,"Million lbs, CWE",428.53336
1983,Yr Jan-Dec,Beef,Exports,"Million lbs, CWE",272.0953
1983,Yr Jan-Dec,Beef,Farm production,"Million lbs, CWE",183
1983,Yr Jan-Dec,Beef,Imports,"Million lbs, CWE",1973.787
1983,Yr Jan-Dec,Beef,"Per capita disappearance, boneless retail weight",(LBS) Pounds,74.18127882
1983,Yr Jan-Dec,Beef,"Per capita disappearance, carcass weight",(LBS) Pounds,106.2769037
1983,Yr Jan-Dec,Beef,"Per capita disappearance, retail weight",(LBS) Pounds,78.64490877
1983,Yr Jan-Dec,Beef,Total disappearance,"Million lbs, CWE",24904.15026
1983,Yr Jan-Dec,Beef,Total production,"Million lbs, CWE",23243
1983,Yr Jan-Dec,Beef,Total supply,"Million lbs, CWE",25604.77892
1983,Yr Jan-Dec,"Chickens, Broilers",Beginning stocks,Million LBS,117
1983,Yr Jan-Dec,"Chickens, Broilers",Condemnations,Million LBS,67.563
1983,Yr Jan-Dec,"Chickens, Broilers",Ending stocks,Million LBS,101
1983,Yr Jan-Dec,"Chickens, Broilers",Exports,Million LBS,431.755
1983,Yr Jan-Dec,"Chickens, Broilers",Federally inspected production,Million LBS,12388.969
1983,Yr Jan-Dec,"Chickens, Broilers",Net ready-to-cook production,Million LBS,12325.516
1983,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, boneless retail weight",(LBS) Pounds,32.88323167
1983,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, carcass weight",(LBS) Pounds,50.82416024
1983,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, retail weight",(LBS) Pounds,47.4189415
1983,Yr Jan-Dec,"Chickens, Broilers",Total disappearance,Million LBS,11909.761
1983,Yr Jan-Dec,"Chickens, Broilers",Total supply,Million LBS,12442.516
1983,Yr Jan-Dec,Lamb and mutton,Beginning stocks,"Million lbs, CWE",8.653
1983,Yr Jan-Dec,Lamb and mutton,Commercial production,"Million lbs, CWE",367
1983,Yr Jan-Dec,Lamb and mutton,Ending stocks,"Million lbs, CWE",10.701
1983,Yr Jan-Dec,Lamb and mutton,Exports,"Million lbs, CWE",1.392
1983,Yr Jan-Dec,Lamb and mutton,Farm production,"Million lbs, CWE",8
1983,Yr Jan-Dec,Lamb and mutton,Imports,"Million lbs, CWE",18.1
1983,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.09415509
1983,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,1.662849681
1983,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,1.479936216
1983,Yr Jan-Dec,Lamb and mutton,Total disappearance,"Million lbs, CWE",389.66
1983,Yr Jan-Dec,Lamb and mutton,Total production,"Million lbs, CWE",375
1983,Yr Jan-Dec,Lamb and mutton,Total supply,"Million lbs, CWE",401.753
1983,Yr Jan-Dec,Pork,Beginning stocks,"Million lbs, CWE",283.675
1983,Yr Jan-Dec,Pork,Commercial production,"Million lbs, CWE",15117
1983,Yr Jan-Dec,Pork,Ending stocks,"Million lbs, CWE",375.4345
1983,Yr Jan-Dec,Pork,Exports,"Million lbs, CWE",219.306
1983,Yr Jan-Dec,Pork,Farm production,"Million lbs, CWE",82
1983,Yr Jan-Dec,Pork,Imports,"Million lbs, CWE",706.88
1983,Yr Jan-Dec,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,47.84937493
1983,Yr Jan-Dec,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,66.54989559
1983,Yr Jan-Dec,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,51.77581877
1983,Yr Jan-Dec,Pork,Total disappearance,"Million lbs, CWE",15594.8145
1983,Yr Jan-Dec,Pork,Total production,"Million lbs, CWE",15199
1983,Yr Jan-Dec,Pork,Total supply,"Million lbs, CWE",16189.555
1983,Yr Jan-Dec,Total poultry,Beginning stocks,Million LBS,338.959
1983,Yr Jan-Dec,Total poultry,Ending stocks,Million LBS,280.554
1983,Yr Jan-Dec,Total poultry,Exports,Million LBS,496.805
1983,Yr Jan-Dec,Total poultry,Federally inspected production,Million LBS,15452.974
1983,Yr Jan-Dec,Total poultry,Net ready-to-cook production,Million LBS,15492.722
1983,Yr Jan-Dec,Total poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,43.1444108
1983,Yr Jan-Dec,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,64.24547957
1983,Yr Jan-Dec,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,60.84009481
1983,Yr Jan-Dec,Total poultry,Total disappearance,Million LBS,15054.322
1983,Yr Jan-Dec,Total poultry,Total supply,Million LBS,15831.681
1983,Yr Jan-Dec,Total red meat,Beginning stocks,"Million lbs, CWE",687.68192
1983,Yr Jan-Dec,Total red meat,Commercial production,"Million lbs, CWE",38972
1983,Yr Jan-Dec,Total red meat,Ending stocks,"Million lbs, CWE",823.72886
1983,Yr Jan-Dec,Total red meat,Exports,"Million lbs, CWE",496.86415
1983,Yr Jan-Dec,Total red meat,Farm production,"Million lbs, CWE",298
1983,Yr Jan-Dec,Total red meat,Imports,"Million lbs, CWE",2717.307319
1983,Yr Jan-Dec,Total red meat,"Per capita disappearance, boneless retail weight",(LBS) Pounds,124.4863495
1983,Yr Jan-Dec,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,176.4772996
1983,Yr Jan-Dec,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,133.5504138
1983,Yr Jan-Dec,Total red meat,Total disappearance,"Million lbs, CWE",41354.39623
1983,Yr Jan-Dec,Total red meat,Total production,"Million lbs, CWE",39270
1983,Yr Jan-Dec,Total red meat,Total supply,"Million lbs, CWE",42674.98924
1983,Yr Jan-Dec,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",1026.64092
1983,Yr Jan-Dec,Total red meat and poultry,Commercial production,"Million lbs, CWE",54464.722
1983,Yr Jan-Dec,Total red meat and poultry,Exports,"Million lbs, CWE",993.66915
1983,Yr Jan-Dec,Total red meat and poultry,Imports,"Million lbs, CWE",2717.307319
1983,Yr Jan-Dec,Total red meat and poultry,Other production,"Million lbs, CWE",298
1983,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,240.7227792
1983,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,194.3905086
1983,Yr Jan-Dec,Total red meat and poultry,Total production,"Million lbs, CWE",54762.722
1983,Yr Jan-Dec,Total red meat and poultry,Total supply,"Million lbs, CWE",58506.67024
1983,Yr Jan-Dec,Turkeys,Beginning stocks,Million LBS,203.906
1983,Yr Jan-Dec,Turkeys,Condemnations,Million LBS,3.812
1983,Yr Jan-Dec,Turkeys,Ending stocks,Million LBS,161.753
1983,Yr Jan-Dec,Turkeys,Exports,Million LBS,47.322
1983,Yr Jan-Dec,Turkeys,Federally inspected production,Million LBS,2563.08
1983,Yr Jan-Dec,Turkeys,Net ready-to-cook production,Million LBS,2590.258
1983,Yr Jan-Dec,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,8.715047454
1983,Yr Jan-Dec,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,11.03170564
1983,Yr Jan-Dec,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,11.03170564
1983,Yr Jan-Dec,Turkeys,Total disappearance,Million LBS,2585.089
1983,Yr Jan-Dec,Turkeys,Total supply,Million LBS,2794.164
1983,Yr Jan-Dec,U.S. population,Population,Million,234.333
1983,Yr Jan-Dec,Veal,Beginning stocks,"Million lbs, CWE",7.362
1983,Yr Jan-Dec,Veal,Commercial production,"Million lbs, CWE",428
1983,Yr Jan-Dec,Veal,Ending stocks,"Million lbs, CWE",9.06
1983,Yr Jan-Dec,Veal,Exports,"Million lbs, CWE",4.07085
1983,Yr Jan-Dec,Veal,Farm production,"Million lbs, CWE",25
1983,Yr Jan-Dec,Veal,Imports,"Million lbs, CWE",18.540319
1983,Yr Jan-Dec,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.361540671
1983,Yr Jan-Dec,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,1.987650615
